period,product_name,product_type,fund_name,fund_abn,fund_type,total_assets_aud_m,return_target_above_cpi_pct,risk_level_label,statement_fee_aud,property_benchmark_pct,infrastructure_benchmark_pct,commodities_benchmark_pct,other_investments_benchmark_pct
2014-03-31,Sunsuper for Life,Generic,Sunsuper Superannuation Fund,98503137921,Industry,17378.7,,,,,,,
2014-03-31,Tasplan MySuper,Generic,Tasplan Superannuation Fund,14602032302,Industry,1781.3,3.76,Medium,523.00,10.0,5.0,,7.7
2014-03-31,Telstra Super MySuper,Generic,Telstra Superannuation Scheme,85502108833,Corporate,4666.5,,,,,,,
2014-03-31,Bendigo MySuper,Generic,The Bendigo Superannuation Plan,57526653420,Retail,74.9,,,,,,,
2014-03-31,MySuper MyLife,Generic,The Executive Superannuation Fund,60998717367,Retail,449.7,3.00,Medium to high,559.00,6.8,,,4.0
2014-03-31,FlexibleSuper Active Balanced,Generic,The Flexible Benefits Super Fund,17029067264,Retail,191.0,2.70,Medium to high,462.00,13.0,5.0,,6.0
2014-03-31,TIS MySuper,Generic,The Transport Industry Superannuation Fund,68564370287,Industry,103.3,4.00,Medium to high,546.00,15.0,,,10.0
2014-03-31,MLC MySuper,Generic,The Universal Super Scheme,44928361101,Retail,544.0,3.50,Medium to high,623.00,4.0,,,4.0
2014-03-31,VISSF Balanced Option (MySuper Product),Generic,The Victorian Independent Schools Superannuation Fund,37024873660,Industry,284.8,3.00,High,462.00,5.0,3.0,,
2014-03-31,MySuper Growth,Generic,Toyota Australia Superannuation Plan,38463889442,Corporate,101.5,4.00,Medium to high,484.00,10.0,2.0,,7.0
2014-03-31,MySuper Growth,Generic,Toyota Super,58208377062,Corporate,133.7,3.90,Medium to high,494.00,10.0,2.0,,7.0
2014-03-31,Balanced (MySuper),Generic,TWU Superannuation Fund,77343563307,Industry,3283.7,4.37,Medium to high,613.00,12.0,8.0,,6.0
2014-03-31,UniSuper Balanced,Generic,Unisuper,91385943850,Industry,10282.9,4.80,High,450.00,9.0,2.5,,
2014-03-31,Balanced,Generic,United Technologies Corporation Retirement Plan,33227241196,Retail,55.8,2.60,Medium to high,525.00,10.0,,,20.0
2014-03-31,Growth (MySuper),Generic,Victorian Superannuation Fund,85977964496,Public Sector,6894.0,3.10,Medium to high,498.00,7.0,6.0,,2.0
2014-03-31,Virgin Super Essentials,Generic,Virgin Superannuation,88436608094,Retail,218.6,,,,,,,
2014-03-31,My WA Super,Generic,WA Local Government Superannuation Plan,18159499614,Public Sector,513.4,3.00,Medium,643.00,7.0,10.0,,22.0
2014-03-31,Growth (MySuper),Generic,Water Corporation Superannuation Plan,16095780345,Corporate,370.1,4.00,Medium to high,526.00,5.0,,,5.0
2014-03-31,BT Business MySuper,Generic,Westpac Mastertrust - Superannuation Division,81236903448,Retail,147.7,,,,,,,
2014-03-31,MySuper WASF Default Option,Generic,Worsley Alumina Superannuation Fund,51469547458,Retail,4.2,3.50,Medium to high,349.00,4.0,,,4.0
2013-12-31,AMG MySuper,Generic,AMG Super,30099320583,Retail,0.0,3.00,High,560.00,10.0,,,
2013-12-31,AMP MySuper No.1,Generic,AMP Retirement Trust,73310248809,Retail,0.0,4.00,Medium to high,424.00,5.0,5.0,,5.0
2013-12-31,AMP MySuper No.3,Generic,AMP Super Fund,78421957449,Retail,0.0,,,,,,,
2013-12-31,AFLPA & AFL Industry MySuper,Large employer,AMP Superannuation Savings Trust,76514770399,Retail,0.0,,,,,,,
2013-12-31,AMP MySuper No.2,Generic,AMP Superannuation Savings Trust,76514770399,Retail,0.0,,,,,,,
2013-12-31,Anglican National MySuper,Large employer,AMP Superannuation Savings Trust,76514770399,Retail,0.0,,,,,,,
2013-12-31,Australia Post MySuper,Large employer,AMP Superannuation Savings Trust,76514770399,Retail,0.0,,,,,,,
2013-12-31,Brookfield Australia MySuper,Large employer,AMP Superannuation Savings Trust,76514770399,Retail,0.0,3.50,Medium to high,265.00,5.0,,,9.0
2013-12-31,CCA MySuper,Large employer,AMP Superannuation Savings Trust,76514770399,Retail,0.0,,,,,,,
2013-12-31,Macquarie Group MySuper,Large employer,AMP Superannuation Savings Trust,76514770399,Retail,0.0,3.00,Medium to high,395.00,0.0,,,12.5
2013-12-31,Woolworths Group MySuper,Large employer,AMP Superannuation Savings Trust,76514770399,Retail,0.0,3.50,Medium to high,293.00,6.0,,,18.0
2013-12-31,ANZ Staff MySuper,Generic,ANZ Australian Staff Superannuation Scheme,83810127567,Corporate,0.0,5.00,Medium to high,290.00,10.0,6.0,,14.0
2013-12-31,Asgard Employee MySuper,Generic,ASGARD Independence Plan Division Two,90194410365,Retail,4.7,,,,,,,
2013-12-31,MySuper Balanced,Generic,Australian Catholic Superannuation and Retirement Fund,24680629023,Industry,3516.4,3.50,Medium to high,518.00,7.0,6.0,1.0,14.0
2013-12-31,Balanced (accumulation),Generic,Australian Ethical Retail Superannuation Fund,49633667743,Retail,199.7,3.50,Medium,1322.00,12.5,,,
2013-12-31,AMIST MySuper,Generic,Australian Meat Industry Superannuation Trust,28342064803,Industry,1404.4,2.00,Medium to high,382.00,15.0,5.0,,5.0
2013-12-31,QSuper Lifetime,Generic,Australian Retirement Trust,60905115063,Public Sector,22983.8,,,,,,,
2013-12-31,AustralianSuper MySuper,Generic,AustralianSuper,65714394898,Industry,53848.8,3.90,High,408.00,12.0,14.0,,
2013-12-31,IBM Super Plan MySuper,Large employer,AustralianSuper,65714394898,Industry,0.0,3.70,High,455.00,12.0,14.0,,
2013-12-31,Komatsu Super Plan MySuper,Large employer,AustralianSuper,65714394898,Industry,0.0,3.70,High,457.00,12.0,14.0,,
2013-12-31,MySuper (Balanced),Generic,Austsafe Superannuation Fund,92398191503,Industry,1399.2,4.34,High,496.00,10.0,9.0,,6.0
2013-12-31,AvSuper Growth (MySuper),Generic,AvSuper Fund,84421446069,Public Sector,396.1,4.50,Medium to high,559.80,10.0,5.0,,10.0
2013-12-31,MySuper Lifecycle,Generic,Aware Super,53226460365,Public Sector,30348.1,,,,,,,
2013-12-31,Betros MySuper,Generic,Betros Bros Superannuation Fund No 2,36338171504,Corporate,1.7,4.10,Medium to high,555.00,5.0,0.0,,0.0
2013-12-31,MySuper Default Option,Generic,BHP Billiton Superannuation Fund,30187082512,Retail,0.0,3.50,Medium to high,540.00,4.0,,,4.0
2013-12-31,BOC MySuper,Generic,Boc Gases Superannuation Fund,49620344668,Corporate,195.1,3.60,High,566.00,11.0,9.0,,5.0
2013-12-31,BUSSQ MySuper,Generic,Building Unions Superannuation Scheme (Queensland),85571332201,Industry,2146.9,4.00,Medium,494.00,12.0,12.0,,12.0
2013-12-31,CareSuper,Generic,Care Super,98172275725,Industry,6455.2,5.00,Medium to high,698.00,12.0,7.0,,5.0
2013-12-31,My Ethical Super,Generic,Christian Super,66628776348,Industry,488.1,3.13,High,558.00,10.0,5.7,,3.0
2013-12-31,Club Plus Super _ MySuper,Generic,Club Plus Superannuation Scheme,95275115088,Industry,1478.1,3.00,Medium to high,363.20,14.0,5.0,,11.0
2013-12-31,Club MySuper,Generic,Club Super,12737334298,Industry,317.1,3.00,High,686.00,10.8,8.9,,6.8
2013-12-31,FirstChoice Employer Super,Generic,Colonial First State FirstChoice Superannuation Trust,26458298557,Retail,741.2,,,,,,,
2013-12-31,Combined Fund MySuper,Generic,Combined Super Fund,46921400504,Industry,0.0,3.90,Medium to high,584.00,15.0,8.0,,
2013-12-31,Accumulate Plus Balanced,Generic,Commonwealth Bank Group Super,24248426878,Corporate,3323.7,3.20,High,420.34,12.0,,,17.0
2013-12-31,MySuper Balanced,Generic,Concept One The Industry Superannuation Fund,21059451252,Industry,0.0,3.00,Medium,664.50,10.0,,,10.0
2013-12-31,Growth (Cbus MySuper),Generic,CONSTRUCTION AND BUILDING UNIONS SUPERANNUATION FUND,75493363262,Industry,22751.1,5.00,Medium to high,523.00,12.5,10.0,,5.0
2013-12-31,Active Balanced,Generic,DuluxGroup Employees Superannuation Fund,91132102426,Retail,0.0,2.60,Medium to high,498.00,13.0,5.0,,6.0
2013-12-31,Balanced,Generic,Elphinstone Group Superannuation Fund,77408077215,Corporate,0.0,3.30,High,677.00,2.7,,,
2013-12-31,EmPlus MySuper,Generic,EmPlus Superannuation Fund,18838658991,Retail,0.0,4.00,High,516.00,9.0,,,
2013-12-31,Balanced (MySuper),Generic,Energy Industries Superannuation Scheme-Pool A,22277243559,Public Sector,890.4,3.00,Medium,315.00,5.0,4.0,,18.0
2013-12-31,MySuper,Generic,Energy Super,33761363685,Industry,10.1,3.00,Medium to high,447.00,10.0,5.0,,10.0
2013-12-31,Equipsuper MySuper,Generic,equipsuper,33813823017,Industry,1596.3,3.00,Medium,543.00,10.0,4.0,0.0,3.0
2013-12-31,MyEquitySuper,Generic,EquitySuper,38531644711,Retail,0.0,3.50,Medium to high,672.12,13.0,,,5.5
2013-12-31,Essential Super,Generic,Essential Super,56601925435,Retail,131.3,,,,,,,
2013-12-31,First Super MySuper,Generic,First Super,56286625181,Industry,1581.7,3.50,Medium,443.00,10.0,10.0,,2.0
2013-12-31,Goldman Sachs & JBWere Superannuation Fund_MySuper Product,Generic,Goldman Sachs & JBWere Superannuation Fund,55697537183,Corporate,0.0,4.00,Very high,915.00,,,,0.0
2013-12-31,Guild Retirement Fund (MySuper),Generic,Guild Retirement Fund,22599554834,Retail,298.8,,,,,,,
2013-12-31,Growth [HIP MySuper] Option,Generic,Health Industry Plan,50030598247,Industry,0.0,3.50,High,555.00,7.0,,,24.0
2013-12-31,HESTA MySuper,Generic,HESTA,64971749321,Industry,21969.9,5.50,Medium to high,465.00,10.0,13.0,0.0,4.0
2013-12-31,Balanced option,Generic,HOSTPLUS Superannuation Fund,68657495890,Industry,13057.0,3.50,High,603.00,15.0,10.0,0.0,3.0
2013-12-31,MySuper,Generic,IAG & NRMA Superannuation Plan,58244115920,Corporate,1000.3,4.30,Medium to high,537.00,10.0,,,5.0
2013-12-31,Active Balanced,Generic,Incitec Pivot Employees Superannuation Fund,68569795856,Retail,0.0,2.60,Medium to high,495.00,15.7,5.0,,6.0
2013-12-31,Intrust MySuper,Generic,Intrust Super Fund,65704511371,Industry,1127.0,5.00,Medium to high,568.00,10.0,,,18.0
2013-12-31,IOOF MySuper,Generic,IOOF Portfolio Service Superannuation Fund,70815369818,Retail,0.0,2.50,Medium to high,542.00,10.0,5.0,,
2013-12-31,Kinetic Super _ Growth (MySuper),Generic,Kinetic Superannuation Fund,78984178687,Industry,2187.1,3.00,Medium to high,438.80,10.0,3.0,,9.0
2013-12-31,MySuper Balanced,Generic,Labour Union Co-Operative Retirement Fund,26382680883,Industry,3489.3,4.00,Medium to high,425.00,11.0,4.0,,26.0
2013-12-31,MySuper Balanced,Generic,legalsuper,60346078879,Industry,1028.0,3.49,Medium to high,692.60,12.0,,,8.0
2013-12-31,LESF MySuper,Generic,LESF Super,13704288646,Retail,0.0,3.00,High,665.00,8.5,,,8.0
2013-12-31,LGIASuper MySuper Lifecycle,Generic,LGIAsuper,23053121564,Public Sector,0.0,,,,,,,
2013-12-31,Vision MySuper,Generic,Local Authorities Superannuation Fund,24496637884,Public Sector,0.0,4.00,Medium to high,658.00,12.5,10.0,,2.0
2013-12-31,MySuper Age-Based Investment Strategy,Generic,Local Government Superannuation Scheme - Pool A,74925979278,Public Sector,2114.1,,,,,,,
2013-12-31,Balanced Option_MySuper Compliant,Generic,Lutheran Super,93371348387,Corporate,0.0,4.80,Medium to high,417.00,5.0,,,15.0
2013-12-31,Moderate investment option,Generic,Maritime Super,77455663441,Industry,0.0,3.50,Medium,628.00,6.0,4.0,,8.0
2013-12-31,MIESF MySuper,Generic,Meat Industry Employees Superannuation Fund,17317520544,Industry,0.0,3.40,Medium,340.00,25.0,5.0,,
2013-12-31,Balanced investment option (accumulation),Generic,Media Super,42574421650,Industry,2664.7,3.50,Medium to high,450.00,9.0,9.0,,4.9
2013-12-31,Mercer Santos MySuper,Large employer,Mercer Super Trust,19905422981,Retail,0.0,4.30,Medium,475.00,7.0,8.0,0.0,2.5
2013-12-31,Mercer SmartPath,Generic,Mercer Super Trust,19905422981,Retail,0.0,,,,,,,
2013-12-31,Mercer WGSP MySuper,Large employer,Mercer Super Trust,19905422981,Retail,0.0,,,,,,,
2013-12-31,MySuper Balanced,Generic,Mercy Super,11789425178,Corporate,0.0,2.97,Medium,627.70,12.0,12.0,,
2013-12-31,Default Lifecycle,Generic,Mine Superannuation Fund,16457520308,Industry,5202.7,,,,,,,
2013-12-31,MyCatholicSuper,Generic,MyLifeMyMoney Superannuation Fund,50237896957,Industry,3424.7,4.20,Medium to high,518.60,8.0,6.0,,13.0
2013-12-31,NABGSF MySuper,Generic,National Australia Bank Group Superannuation Fund A,59929570050,Corporate,0.0,3.50,High,551.00,12.0,5.3,,4.5
2013-12-31,Nationwide MySuper,Generic,Nationwide Superannuation Fund,15201768813,Industry,474.5,3.00,Medium to high,783.00,2.8,4.2,,6.0
2013-12-31,NESS MySuper,Generic,NESS Super,72229227691,Industry,449.4,3.00,Medium to high,543.00,10.0,5.2,,1.0
2013-12-31,Diversified (MySuper),Generic,NGS Super,73549180515,Industry,3849.2,3.00,Medium to high,515.00,7.0,7.0,,5.0
2013-12-31,ANZ Smart Choice Super,Generic,OnePath Masterfund,53789980697,Retail,95.0,,,,,,,
2013-12-31,MySuper Passive Balanced,Generic,OneSuper,43905581638,Retail,0.0,4.70,Medium to high,592.00,10.0,,,
2013-12-31,Perpetual MySuper,Generic,Perpetual's Select Superannuation Fund,51068260563,Retail,0.0,3.00,Medium to high,685.00,3.0,0.0,0.0,21.0
2013-12-31,Plum MySuper,Generic,Plum Superannuation Fund,20339905340,Retail,53.7,3.50,Medium to high,620.00,4.0,,,4.0
2013-12-31,MySuper,Generic,Prime Super,60562335823,Industry,1572.7,3.00,Medium to high,663.00,11.5,15.0,,0.0
2013-12-31,PSSap MySuper Balanced,Generic,Public Sector Superannuation Accumulation Plan,65127917725,Public Sector,5286.5,3.50,Medium to high,410.00,13.0,2.0,,14.0
2013-12-31,Glidepath,Generic,Qantas Superannuation Plan,41272198829,Corporate,15.9,3.49,Medium to high,605.00,,,,30.0
2013-12-31,Quadrant MyChoices_MySuper Investment Option,Generic,Quadrant Superannuation Scheme,12727521796,Industry,42.8,2.05,Medium,592.00,9.8,7.0,,4.2
2013-12-31,QIEC MySuper,Generic,Queensland Independent Education & Care Superannuation Trust,15549636673,Industry,735.2,3.00,Medium to high,501.00,12.0,13.0,,2.0
2013-12-31,Balanced,Generic,Rei Super,76641658449,Industry,862.3,4.50,Medium to high,460.80,14.0,3.0,,6.0
2013-12-31,REST Super,Generic,Retail Employees Superannuation Trust,62653671394,Industry,88.6,4.90,Medium to high,422.00,11.0,6.0,1.0,8.0
2013-12-31,BT Super MySuper,Generic,Retirement Wrap,39827542991,Retail,2665.0,,,,,,,
2013-12-31,Westpac Group Plan MySuper,Large employer,Retirement Wrap,39827542991,Retail,325.5,,,,,,,
2013-12-31,Rio Tinto Fund Growth Option (MySuperProduct),Generic,Rio Tinto Staff Superannuation Fund,98438661856,Corporate,0.0,4.20,High,420.50,7.0,5.0,,3.0
2013-12-31,General Division,Generic,Russell Investments Master Trust,89384753567,Retail,0.0,4.00,Medium to high,710.00,4.5,4.0,0.5,2.5
2013-12-31,smartMonday Lifecycle,Generic,Smart Future Trust,68964712340,Retail,0.0,,,,,,,
2013-12-31,Balanced (MySuper),Generic,Spirit Super,74559365913,Industry,6040.0,3.50,Medium to high,538.00,9.0,15.0,,0.0
2013-12-31,Suncorp Lifestage Funds,Generic,SPSL Master Trust,98350952022,Retail,37.3,,,,,,,
2013-12-31,Statewide MySuper,Generic,Statewide Superannuation Trust,54145196298,Industry,2390.2,4.00,High,423.00,10.0,,,
2013-12-31,Sunsuper for Life,Generic,Sunsuper Superannuation Fund,98503137921,Industry,17011.0,,,,,,,
2013-12-31,Tasplan MySuper,Generic,Tasplan Superannuation Fund,14602032302,Industry,1770.0,3.76,Medium,523.00,10.0,5.0,,7.7
2013-12-31,Telstra Super MySuper,Generic,Telstra Superannuation Scheme,85502108833,Corporate,4666.9,,,,,,,
2013-12-31,Bendigo MySuper,Generic,The Bendigo Superannuation Plan,57526653420,Retail,0.0,,,,,,,
2013-12-31,MySuper MyLife,Generic,The Executive Superannuation Fund,60998717367,Retail,0.0,3.00,Medium to high,559.00,6.8,,,4.0
2013-12-31,FlexibleSuper Active Balanced,Generic,The Flexible Benefits Super Fund,17029067264,Retail,0.0,2.70,Medium to high,462.00,13.0,5.0,,6.0
2013-12-31,TIS MySuper,Generic,The Transport Industry Superannuation Fund,68564370287,Industry,0.0,4.00,Medium to high,546.00,15.0,,,10.0
2013-12-31,MLC MySuper,Generic,The Universal Super Scheme,44928361101,Retail,120.5,3.50,Medium to high,623.00,4.0,,,4.0
2013-12-31,VISSF Balanced Option (MySuper Product),Generic,The Victorian Independent Schools Superannuation Fund,37024873660,Industry,0.0,3.00,High,462.00,21.0,3.0,,
2013-12-31,MySuper Growth,Generic,Toyota Australia Superannuation Plan,38463889442,Corporate,0.0,4.00,Medium to high,484.00,10.0,2.0,,7.0
2013-12-31,MySuper Growth,Generic,Toyota Super,58208377062,Corporate,0.0,3.90,Medium to high,494.00,10.0,2.0,,7.0
2013-12-31,Balanced (MySuper),Generic,TWU Superannuation Fund,77343563307,Industry,3257.7,4.37,Medium to high,613.00,12.0,8.0,,6.0
2013-12-31,UniSuper Balanced,Generic,Unisuper,91385943850,Industry,10126.0,4.80,High,450.00,9.0,2.5,,
2013-12-31,Balanced,Generic,United Technologies Corporation Retirement Plan,33227241196,Retail,0.0,2.60,Medium to high,525.00,10.0,,,20.0
2013-12-31,Growth (MySuper),Generic,Victorian Superannuation Fund,85977964496,Public Sector,6718.5,3.10,Medium to high,498.00,7.0,6.0,,2.0
2013-12-31,Virgin Super Essentials,Generic,Virgin Superannuation,88436608094,Retail,216.8,,,,,,,
2013-12-31,My WA Super,Generic,WA Local Government Superannuation Plan,18159499614,Public Sector,500.3,3.00,Medium,643.00,7.2,9.5,,22.0
2013-12-31,Growth (MySuper),Generic,Water Corporation Superannuation Plan,16095780345,Corporate,199.7,4.00,Medium to high,526.00,5.0,,,5.0
2013-12-31,BT Business MySuper,Generic,Westpac Mastertrust - Superannuation Division,81236903448,Retail,28.1,,,,,,,
2013-12-31,MySuper WASF Default Option,Generic,Worsley Alumina Superannuation Fund,51469547458,Retail,0.0,3.50,Medium to high,349.00,4.0,,,4.0
2013-09-30,AMP MySuper No.1,Generic,AMP Retirement Trust,73310248809,Retail,0.0,4.00,Medium to high,424.00,5.0,5.0,,5.0
2013-09-30,AMP MySuper No.3,Generic,AMP Super Fund,78421957449,Retail,0.0,,,,,,,
2013-09-30,AMP MySuper No.2,Generic,AMP Superannuation Savings Trust,76514770399,Retail,0.0,,,,,,,
2013-09-30,Asgard Employee MySuper,Generic,ASGARD Independence Plan Division Two,90194410365,Retail,0.0,,,,,,,
2013-09-30,MySuper Balanced,Generic,Australian Catholic Superannuation and Retirement Fund,24680629023,Industry,3333.3,3.50,Medium to high,518.00,7.0,6.0,1.0,14.0
2013-09-30,Balanced (accumulation),Generic,Australian Ethical Retail Superannuation Fund,49633667743,Retail,0.0,3.50,Medium,1322.00,12.5,,,
2013-09-30,AMIST MySuper,Generic,Australian Meat Industry Superannuation Trust,28342064803,Industry,1612.3,2.00,Medium to high,382.00,15.0,5.0,,5.0
2013-09-30,QSuper Lifetime,Generic,Australian Retirement Trust,60905115063,Public Sector,0.0,,,,,,,
2013-09-30,AustralianSuper MySuper,Generic,AustralianSuper,65714394898,Industry,43868.2,3.90,High,408.00,12.0,14.0,,
2013-09-30,MySuper (Balanced),Generic,Austsafe Superannuation Fund,92398191503,Industry,0.0,4.34,High,496.00,10.0,9.0,,6.0
2013-09-30,AvSuper Growth (MySuper),Generic,AvSuper Fund,84421446069,Public Sector,369.1,4.50,Medium to high,559.80,10.0,5.0,,10.0
2013-09-30,MySuper Lifecycle,Generic,Aware Super,53226460365,Public Sector,28551.6,,,,,,,
2013-09-30,MySuper Default Option,Generic,BHP Billiton Superannuation Fund,30187082512,Retail,0.0,3.50,Medium to high,540.00,4.0,,,4.0
2013-09-30,BOC MySuper,Generic,Boc Gases Superannuation Fund,49620344668,Corporate,183.9,3.60,High,566.00,11.0,9.0,,5.0
2013-09-30,BUSSQ MySuper,Generic,Building Unions Superannuation Scheme (Queensland),85571332201,Industry,2046.8,4.00,Medium,494.00,12.0,12.0,,12.0
2013-09-30,CareSuper,Generic,Care Super,98172275725,Industry,5633.9,5.00,Medium to high,698.00,12.0,6.0,,8.0
2013-09-30,My Ethical Super,Generic,Christian Super,66628776348,Industry,0.0,3.13,High,558.00,10.0,5.8,,9.6
2013-09-30,Club Plus Super _ MySuper,Generic,Club Plus Superannuation Scheme,95275115088,Industry,1413.9,3.00,Medium to high,363.20,14.0,5.0,,11.0
2013-09-30,Club MySuper,Generic,Club Super,12737334298,Industry,316.0,3.00,High,686.00,11.0,9.0,,7.0
2013-09-30,FirstChoice Employer Super,Generic,Colonial First State FirstChoice Superannuation Trust,26458298557,Retail,0.0,,,,,,,
2013-09-30,Combined Fund MySuper,Generic,Combined Super Fund,46921400504,Industry,0.0,3.90,Medium to high,584.00,15.0,8.0,,
2013-09-30,Accumulate Plus Balanced,Generic,Commonwealth Bank Group Super,24248426878,Corporate,0.0,3.20,High,420.34,12.0,,,7.0
2013-09-30,Growth (Cbus MySuper),Generic,CONSTRUCTION AND BUILDING UNIONS SUPERANNUATION FUND,75493363262,Industry,0.0,5.00,Medium to high,523.00,,,,100.0
2013-09-30,Balanced (MySuper),Generic,Energy Industries Superannuation Scheme-Pool A,22277243559,Public Sector,0.0,3.00,Medium,315.00,5.0,4.0,,18.0
2013-09-30,MySuper,Generic,Energy Super,33761363685,Industry,0.5,3.00,Medium to high,447.00,10.0,5.0,,10.0
2013-09-30,Equipsuper MySuper,Generic,equipsuper,33813823017,Industry,27.8,3.00,Medium,543.00,10.0,4.0,0.0,3.0
2013-09-30,Essential Super,Generic,Essential Super,56601925435,Retail,0.0,,,,,,,
2013-09-30,First Super MySuper,Generic,First Super,56286625181,Industry,1586.7,3.50,Medium,443.00,10.0,10.0,,2.0
